1	3
0	3
0	3
0	3
0	3
0	3
1	3
-1	3
0	3
0	3
0	3
0	3
1	3
0	3
0	3
0	3
0	3
0	3
0	3
0	3
0	3
1	3
0	3
0	3
1	3
0	3
0	3
1	3
0	3
0	3
1	3
0	3
0	3
1	3
0	3
0	3
1	3
0	3
0	3
1	3
0	3
0	3
1	3
0	3
0	3
1	3
0	3
0	3
1	3
0	3
0	3
1	3
-1	3
1	3
0	3
0	3
-43	3
0	3
0	3
-28	3
1	3
0	3
-14	3
0	3
0	3
-27	3
4	3
0	3
-13	3
3	3
-2	3
0	3
2	3
0	3
-27	3
4	3
0	3
1	3
0	3
0	3
2	3
-10	3
24	3
-3	3
0	3
-1	3
0	3
3	3
24	3
-3	3
0	3
-1	3
0	3
3	3
24	3
-3	3
0	3
24	3
-2	3
0	3
24	3
-3	3
0	3
-2	3
0	3
2	3
0	3
-13	3
4	3
24	3
-3	3
0	3
0	3
0	3
2	3
0	3
0	3
2	3
0	3
0	3
2	3
0	3
0	3
2	3
-2	3
13	3
0	3
0	3
0	3
2	3
-2	3
26	3
0	3
0	3
-1	3
1	3
0	3
0	3
2	3
0	3
0	3
2	3
0	3
0	3
2	3
0	3
-1	3
1	3
0	3
0	3
2	3
0	3
0	3
2	3
0	3
0	3
2	3
0	3
-1	3
1	3
0	3
0	3
2	3
-2	3
26	3
0	3
-1	3
54	3
0	3
0	3
0	3
2	3
0	3
0	3
2	3
0	3
0	3
2	3
-2	3
54	3
0	3
0	3
52	3
-1	3
1	3
-27	3
0	3
0	3
16	3
-1	3
1	3
-12	3
0	3
0	3
2	3
0	3
0	3
2	3
-1	3
0	3
59	3
-1	3
0	3
2	3
-1	3
0	3
2	3
-1	3
0	3
1	3
-1	3
0	3
43	3
-1	3
0	3
1	3
-1	3
0	3
2	3
-1	3
0	3
1	3
-1	3
0	3
2	3
-1	3
0	3
1	3
-1	3
0	3
15	3
-1	3
0	3
2	3
-1	3
0	3
1	3
-1	3
0	3
2	3
-1	3
0	3
0	3
1	3
0	3
-1	3
0	3
0	3
-1	3
1	3
0	3
-1	3
1	3
0	3
-1	3
0	3
0	3
-1	3
1	3
0	3
-1	3
0	3
0	3
-1	3
0	3
0	3
-1	3
1	3
0	3
-1	3
1	3
0	3
-1	3
0	3
0	3
-1	3
1	3
0	3
-1	3
0	3
0	3
-1	3
1	3
0	3
-1	3
1	3
0	3
-2	3
0	3
0	3
-1	3
0	3
0	3
-1	3
1	3
0	3
-1	3
1	3
0	3
-1	3
0	3
5	4
-6	4
-5	4
39	4
8	4
-3	4
-2	4
2	4
11.5	4
-0.5	4
0.5	4
-9.5	4
9	4
-3	4
-2	4
2	4
5.5	4
-6.5	4
-5.5	4
43.5	4
9	4
-3	4
-2	4
2	4
9	4
-3	4
-2	4
2	4
9	4
-3	4
-2	4
2	4
9	4
-3	4
-2	4
2	4
5.5	4
-6.5	4
-5.5	4
19.5	4
9	4
-3	4
-2	4
2	4
9	4
-2	4
-2	4
2	4
9	4
-3	4
-2	4
2	4
9	4
-3	4
-2	4
2	4
9	4
-2	4
-2	4
2	4
5.5	4
-6.5	4
-5.5	4
11.5	4
9.5	4
-2.5	4
-1.5	4
1.5	4
9	4
-3	4
-2	4
2	4
9	4
-3	4
-2	4
2	4
-10	4
0	4
0	4
4	4
-9.5	4
-0.5	4
0.5	4
26.5	4
0	3
1	3
0	3
0	3
0	3
0	3
0	3
0	3
-1	3
0	3
0	3
0	3
0	3
0	3
0	3
0	3
0	3
0	3
0	3
0	3
-1	3
0	3
0	3
0	3
0	3
0	3
0	3
0	3
0	3
0	3
0	3
0	3
0	3
0	3
1	3
0	3
0	3
0	3
-1	3
0	3
0	3
-1	3
0	3
0	3
-1	3
0	3
0	3
-1	3
0	3
0	3
-1	3
0	3
0	3
-1	3
0	3
0	3
0	3
0	3
-1	3
34	3
1	3
0	3
-2	3
1	3
0	3
-2	3
0	3
0	3
-2	3
1	3
0	3
-2	3
1	3
0	3
-2	3
1	3
0	3
-2	3
1	3
0	3
-2	3
0	3
0	3
-2	3
1	3
0	3
-2	3
0	3
0	3
-2	3
1	3
0	3
-2	3
1	3
0	3
-2	3
1	3
0	3
-2	3
1	3
0	3
-2	3
1	3
0	3
-2	3
1	3
0	3
-2	3
1	3
0	3
-2	3
1	3
0	3
-2	3
0	3
-1	3
30	3
0	3
-1	3
1	3
0	3
-1	3
0	3
0	3
-1	3
0	3
0	3
-1	3
0	3
0	3
-1	3
0	3
0	3
-1	3
0	3
0	3
0	3
1	3
0	3
-1	3
0	3
0	3
-1	3
0	3
0	3
-1	3
0	3
0	3
-1	3
0	3
0	3
0	3
1	3
0	3
0	3
1	3
0	3
-1	3
0	3
0	3
0	3
1	3
0	3
0	3
1	3
0	3
-1	3
0	3
0	3
0	3
1	3
0	3
1	3
-3	3
0	3
0	3
-3	3
0	3
0	3
-4	3
0	3
0	3
-4	3
0	3
0	3
-3	3
0	3
0	3
-3	3
0	3
0	3
-3	3
0	3
0	3
-4	3
0	3
0	3
-3	3
0	3
0	3
-3	3
0	3
0	3
-4	3
0	3
0	3
-3	3
0	3
0	3
-4	3
0	3
0	3
-3	3
0	3
0	3
-3	3
0	3
0	3
-3	3
0	3
0	3
-3	3
0	3
0	3
-4	3
0	3
0	3
-3	3
0	3
0	3
-3	3
0	3
0	3
-4	3
0	3
3	3
-3	3
0	3
3	3
-3	3
0	3
2	3
-3	3
0	3
2	3
-3	3
0	3
2	3
-3	3
0	3
2	3
-4	3
0	3
2	3
-3	3
0	3
3	3
-3	3
0	3
3	3
-3	3
0	3
2	3
-3	3
0	3
2	3
-3	3
0	3
2	3
-3	3
0	3
2	3
-3	3
0	3
2	3
-3	3
0	3
2	3
-3	3
0	3
2	3
-3	3
0	3
2	3
-3	3
0	3
2	3
-3	3
0	3
2	3
-3	3
0	3
3	3
-3	3
0	3
-22	3
1	3
0	3
-3	3
0	3
0	3
-2	3
1	3
0	3
-3	3
1	3
0	3
-2	3
1	3
0	3
-2	3
1	3
0	3
-23	3
1	3
0	3
-3	3
1	3
0	3
-2	3
1	3
0	3
-2	3
1	3
0	3
-3	3
0	3
0	3
-3	3
1	3
0	3
-3	3
1	3
0	3
-3	3
0	3
0	3
-2	3
1	3
0	3
-2	3
1	3
0	3
-3	3
0	3
0	3
-2	3
1	3
0	3
-2	3
1	3
0	3
-2	3
1	3
0	3
0	3
-43	3
0	3
0	3
-2	3
0	3
0	3
-2	3
0	3
0	3
-2	3
0	3
0	3
-2	3
0	3
0	3
-2	3
0	3
0	3
-3	3
0	3
0	3
-2	3
0	3
0	3
-3	3
0	3
0	3
-3	3
0	3
1	3
-2	3
0	3
1	3
-2	3
0	3
0	3
-3	3
0	3
0	3
-2	3
0	3
0	3
-3	3
0	3
0	3
-2	3
0	3
0	3
-3	3
0	3
0	3
-2	3
0	3
1	3
-2	3
0	3
1	3
-2	3
1	3
-2	3
0	3
0	3
-2	3
0	3
1	3
-2	3
0	3
0	3
-3	3
0	3
1	3
-2	3
0	3
0	3
-2	3
0	3
0	3
-2	3
0	3
0	3
-2	3
0	3
0	3
-3	3
0	3
0	3
-2	3
0	3
0	3
-3	3
0	3
1	3
-2	3
0	3
1	3
-2	3
0	3
0	3
-3	3
0	3
0	3
-3	3
0	3
0	3
-3	3
0	3
1	3
-2	3
0	3
0	3
-3	3
0	3
1	3
-2	3
0	3
1	3
-2	3
0	3
-1	3
0	3
1	3
0	3
0	3
-29	3
-1	3
0	3
0	3
-1	3
0	3
1	3
-1	3
0	3
1	3
0	3
0	3
1	3
0	3
0	3
1	3
-1	3
0	3
87	3
-1	3
0	3
0	3
0	3
0	3
1	3
-1	3
0	3
0	3
-1	3
0	3
0	3
-1	3
0	3
1	3
-1	3
0	3
1	3
0	3
1	3
-41	3
-1	3
0	3
0	3
-1	3
0	3
1	3
-1	3
0	3
0	3
-1	3
0	3
0	3
0	3
0	3
1	3
-1	3
0	3
1	3
-1	3
0	3
1	3
0	3
0	3
1	3
-1	3
0	3
0	3
0	3
0	3
1	3
0	3
0	3
1	3
-1	3
0	3
0	3
-1	3
0	3
0	3
-1	3
0	3
0	3
-1	3
0	3
0	3
0	3
0	3
1	3
0	3
0	3
1	3
-1	3
0	3
0	3
-1	3
0	3
1	3
0	3
0	3
1	3
-1	3
0	3
1	3
-1	3
0	3
0	3
-1	3
0	3
0	3
-1	3
0	3
1	3
0	3
0	3
1	3
-1	3
0	3
0	3
-1	3
0	3
1	3
0	3
0	3
1	3
-1	4
0	4
0	4
42	4
-1	4
0	4
0	4
1	4
0	4
0	4
0	4
0	4
0	4
0	4
0	4
1	4
-1	4
0	4
0	4
0	4
-0.5	4
0.5	4
-0.5	4
6.5	4
0	4
1	4
0	4
-5	4
0	4
0	4
0	4
2	4
-1	4
0	4
0	4
0	4
-0.5	4
0.5	4
-0.5	4
0.5	4
0	4
0	4
0	4
0	4
-1	4
0	4
0	4
33	4
0	4
0	4
0	4
0	4
0	4
0	4
0	4
1	4
-1	4
0	4
0	4
0	4
0	4
0	4
0	4
1	4
-1	4
0	4
0	4
2	4
0	4
1	4
0	4
-2	4
0	4
0	4
0	4
27	4
0	3
1	3
-42	3
0	3
2	3
-28	3
10	3
0	3
-19	3
-1	3
0	3
0	3
-1	3
4	3
0	3
0	3
19	3
-28	3
-1	3
4	3
0	3
0	3
0	3
1	3
-1	3
6	3
0	3
-1	3
0	3
0	3
0	3
1	3
-42	3
0	3
0	3
1	3
0	3
0	3
-28	3
0	3
-1	3
1	3
-1	3
22	3
0	3
0	3
0	3
1	3
0	3
0	3
1	3
-1	3
18	3
0	3
-1	3
2	3
0	3
0	3
8	3
-41	3
0	3
-27	3
1	3
0	3
-3	3
1	3
29	3
-1	3
0	3
0	3
0	3
0	3
0	3
0	3
0	3
0	3
0	3
0	3
0	3
0	3
0	3
0	3
0	3
0	3
0	3
0	3
0	3
0	3
0	3
0	3
0	3
0	3
0	3
0	3
0	3
0	3
0	3
0	3
0	3
0	3
0	3
0	3
0	3
0	3
0	3
0	3
0	3
0	3
0	3
0	3
0	3
0	3
0	3
0	3
0	3
0	3
0	3
0	3
0	3
-1	3
0	3
0	3
0	3
3	4
-1	4
0	4
0	4
4.5	4
-0.5	4
0.5	4
-2.5	4
1.5	4
-2.5	4
-1.5	4
11.5	4
3	4
-1	4
0	4
0	4
3.5	4
-0.5	4
0.5	4
-11.5	4
1.5	4
-2.5	4
-1.5	4
20.5	4
4	4
-1	4
0	4
0	4
3.5	4
-0.5	4
0.5	4
-6.5	4
4	4
0	4
0	4
0	4
1.5	4
-2.5	4
-1.5	4
15.5	4
3	4
-1	4
0	4
0	4
4	4
0	4
0	4
-5	4
3.5	4
-0.5	4
0.5	4
-3.5	4
2	4
-2	4
-1	4
1	4
4.5	4
-0.5	4
0.5	4
-6.5	4
3	4
-1	4
0	4
0	4
1.5	4
-2.5	4
-1.5	4
4.5	4
2	4
-3	4
-2	4
5	4
1.5	4
-2.5	4
-1.5	4
23.5	4
4	4
-1	4
0	4
0	4
0	3
-4	3
32	3
3	3
0	3
-4	3
3	3
0	3
-7	3
0	3
-3	3
14	3
3	3
0	3
0	3
3	3
0	3
0	3
0	3
-3	3
3	3
0	3
-4	3
16	3
4	3
0	3
0	3
3	3
0	3
0	3
4	3
0	3
0	3
3	3
0	3
0	3
0	3
-4	3
9	3
4	3
0	3
0	3
0	3
-3	3
21	3
4	3
0	3
0	3
3	3
0	3
0	3
0	3
-4	3
6	3
0	3
-3	3
6	3
4	3
0	3
-5	3
17	4
-17	4
-20	4
22	4
0	4
0	4
-3	4
6	4
0	4
0	4
-3	4
3	4
0	4
0	4
-3	4
0	4
1.5	4
1.5	4
-1.5	4
-1.5	4
29.5	4
-29.5	4
-32.5	4
30.5	4
0	4
0	4
-3	4
17	4
1.5	4
1.5	4
-1.5	4
-1.5	4
0	4
0	4
-3	4
4	4
0	4
0	4
-3	4
6	4
0	4
0	4
-3	4
21	4
0	4
0	4
-3	4
37	4
1.5	4
1.5	4
-1.5	4
-1.5	4
0	4
0	4
-3	4
6	4
0	4
0	4
-3	4
4	4
9	4
2	4
-2	4
-2	4
0	4
0	4
-3	4
19	4
0	4
0	4
-3	4
21	4
0	4
0	4
-3	4
23	4
0	4
0	4
-3	4
9	4
40	3
0	3
0	3
9	3
0	3
0	3
1	3
0	3
-1	3
16	3
0	3
0	3
1	3
0	3
0	3
-13	3
0	3
0	3
2	3
0	3
0	3
2	3
0	3
0	3
2	3
0	3
0	3
-6	3
0	3
0	3
-13	3
0	3
0	3
-4	3
0	3
0	3
29	3
0	3
0	3
5	3
0	3
-1	3
8	3
0	3
0	3
1	3
0	3
-1	3
1	3
0	3
0	3
2	3
0	3
0	3
1	3
0	3
-1	3
1	3
0	3
0	3
2	3
0	3
0	3
1	3
0	3
-1	3
0	3
0	3
1	3
0	3
0	3
1	3
0	3
0	3
1	3
0	3
0	3
1	3
-1	3
0	3
1	3
0	3
0	3
1	3
0	3
0	3
30	3
0	3
0	3
1	3
0	3
0	3
1	3
0	3
0	3
1	3
0	3
0	3
1	3
0	3
0	3
1	3
0	3
0	3
1	3
0	3
0	3
1	3
0	3
0	3
1	3
0	3
0	3
1	3
0	3
0	3
1	3
0	3
0	3
1	3
0	3
0	3
1	3
0	3
0	3
1	3
0	3
0	3
1	3
0	3
-1	3
0	3
0	3
-2	3
0	3
0	3
-2	3
0	3
0	3
-2	3
0	3
0	3
-2	3
0	3
0	3
-1	3
0	3
0	3
-1	3
0	3
0	3
-1	3
0	3
0	3
-1	3
0	3
0	3
-2	3
0	3
0	3
-1	3
0	3
0	3
-2	3
0	3
0	3
2	3
0	3
0	3
-1	3
0	3
0	3
-1	3
0	3
0	3
-2	3
0	3
2	3
0	3
-21	3
0	3
-1	3
0	3
0	3
-1	3
0	3
0	3
-1	3
0	3
-22	3
0	3
0	3
0	3
0	3
0	3
29	3
0	3
0	3
0	3
0	3
0	3
0	3
0	3
0	3
0	3
0	3
1	3
0	3
0	3
0	3
0	3
0	3
0	3
0	3
0	3
0	3
-14	3
0	3
0	3
0	3
0	3
0	3
0	3
0	3
0	3
0	3
0	3
0	3
0	3
0	3
0	3
0	3
0	3
0	3
-29	3
0	3
0	3
0	3
0	3
0	3
0	3
0	3
0	3
0	3
0	3
0	3
0	3
0	3
0	3
0	3
0	3
0	3
0	3
0	3
0	3
-14	3
0	3
0	3
0	3
0	3
0	3
0	3
0	3
0	3
1	3
0	3
0	3
1	3
0	3
0	3
1	3
0	3
0	3
1	3
0	3
0	3
1	3
0	3
0	3
1	3
0	3
0	3
1	3
0	3
0	3
1	3
0	3
0	3
1	3
0	3
0	3
2	3
0	3
0	3
1	3
0	3
0	3
1	3
0	3
0	3
1	3
0	3
0	3
1	3
0	3
0	3
1	3
0	3
0	3
1	3
0	3
0	3
1	3
0	3
0	3
1	3
0	3
0	3
1	3
0	3
0	3
1	3
0	3
0	3
1	3
0	3
0	3
-14	3
0	3
0	3
1	3
0	3
0	3
-10	3
0	3
0	3
1	3
0	3
0	3
19	3
0	3
0	3
1	3
0	3
0	3
-12	3
0	3
0	3
1	3
0	3
0	3
39	3
0	3
0	3
1	3
0	3
0	3
-27	3
0	3
0	3
2	3
0	3
0	3
1	3
0	3
0	3
6	3
0	3
0	3
1	3
0	3
0	3
1	3
0	3
0	3
-27	3
0	3
0	3
1	3
0	3
0	3
57	3
0	3
0	3
2	3
0	3
-33	3
1	3
0	3
0	3
1	3
0	3
0	3
1	3
0	3
0	3
2	3
0	3
0	3
2	3
0	3
0	3
2	3
0	3
0	3
2	3
0	3
0	3
1	3
-1	3
0	3
1	3
0	3
0	3
1	3
0	3
0	3
1	3
0	3
0	3
1	3
0	3
0	3
1	3
0	3
0	3
2	3
0	3
0	3
1	3
-1	3
0	3
1	3
0	3
0	3
0	3
-1	3
0	3
-3	3
0	3
1	3
1	3
0	3
0	3
9	3
0	3
0	3
1	3
0	3
0	3
1	4
0	4
0	4
0	4
1	4
0	4
0	4
0	4
1	4
0	4
0	4
0	4
1	4
0	4
-1	4
0	4
0.5	4
28.5	4
-0.5	4
-0.5	4
1	4
0	4
0	4
0	4
2	4
0	4
0	4
0	4
1	4
0	4
0	4
0	4
1	4
0	4
0	4
0	4
1	4
0	4
0	4
0	4
1	4
0	4
0	4
0	4
1	4
0	4
0	4
0	4
1.5	4
-0.5	4
-0.5	4
0.5	4
1	4
13	4
-1	4
-1	4
2	4
0	4
0	4
0	4
1	4
0	4
0	4
0	4
1	4
0	4
0	4
0	4
0.5	4
54.5	4
-0.5	4
-0.5	4
1	4
0	4
0	4
0	4
1.5	4
-54.5	4
-0.5	4
0.5	4
1	4
0	4
0	4
0	4
0	3
0	3
0	3
0	3
0	3
0	3
0	3
0	3
0	3
0	3
0	3
0	3
0	3
0	3
0	3
0	3
0	3
0	3
0	3
0	3
0	3
0	3
0	3
0	3
0	3
0	3
0	3
0	3
-43	3
0	3
0	3
0	3
0	3
0	3
0	3
0	3
0	3
0	3
0	3
0	3
0	3
0	3
0	3
0	3
0	3
0	3
-28	3
0	3
0	3
0	3
1	3
0	3
0	3
0	3
0	3
0	3
0	3
0	3
0	3
0	3
0	3
0	3
0	3
0.5	4
-0.5	4
-0.5	4
0.5	4
0.5	4
-0.5	4
-0.5	4
0.5	4
0.5	4
-0.5	4
-0.5	4
0.5	4
0.5	4
-0.5	4
-0.5	4
0.5	4
1.5	4
-0.5	4
-0.5	4
0.5	4
0.5	4
-0.5	4
-0.5	4
0.5	4
1	4
-1	4
-1	4
1	4
0.5	4
-0.5	4
-0.5	4
0.5	4
1.5	4
-0.5	4
-0.5	4
0.5	4
0.5	4
-0.5	4
-0.5	4
0.5	4
0	4
-1	4
6	4
0	4
0.5	4
-0.5	4
-0.5	4
0.5	4
28.5	4
27.5	4
-28.5	4
-27.5	4
1.5	4
-0.5	4
-0.5	4
0.5	4
-13.5	4
-14.5	4
13.5	4
14.5	4
-13	4
-15	4
13	4
14	4
1.5	4
-0.5	4
-0.5	4
0.5	4
1	4
-1	4
-1	4
1	4
1.5	4
-0.5	4
-0.5	4
0.5	4
0.5	4
-0.5	4
-0.5	4
0.5	4
0.5	4
-0.5	4
-0.5	4
0.5	4
-3	3
41	3
0	3
0	3
0	3
3	3
-59	3
0	3
3	3
27	3
-3	3
0	3
-29	3
0	3
3	3
-29	3
0	3
3	3
12	3
-3	3
0	3
26	3
-3	3
0	3
0	3
0	3
3	3
0	3
0	3
3	3
0	3
0	3
3	3
11	3
-3	3
0	3
-56	3
0	3
3	3
0	3
0	3
3	3
0	3
0	3
3	3
0	3
0	3
3	3
0	3
0	3
2	3
25	3
-3	3
0	3
11	3
-2	3
0	3
0	3
0	3
3	3
0	3
-1	3
0	3
0	3
-2	3
0	3
0	3
-2	3
0	3
0	3
-1	3
0	3
-6	3
0	3
1	3
0	3
-2	3
0	3
0	3
-2	3
0	3
0	3
-1	3
0	3
0	3
-2	3
0	3
0	3
-2	3
0	3
0	3
-2	3
0	3
0	3
-1	3
0	3
0	3
-2	3
0	3
0	3
-1	3
0	3
1	3
-1	3
0	3
0	3
-2	3
0	3
0	3
-1	3
0	3
0	3
-2	3
0	3
0	3
-1	3
0	3
29	3
-2	3
0	3
0	3
-85	3
0	3
0	3
-17	3
0	3
0	3
14	3
0	3
0	3
0	3
0	3
0	3
14	3
0	3
0	3
0	3
0	3
0	3
-1	3
0	3
0	3
14	3
0	3
0	3
-15	3
0	3
0	3
0	3
0	3
0	3
0	3
0	3
0	3
-1	3
0	3
0	3
0	3
0	3
0	3
7	3
0	3
0	3
-1	3
0	3
0	3
0	3
0	3
0	3
-2	3
0	3
0	3
0	3
0	3
0	3
-1	3
0	3
0	3
0	3
0	3
0	3
0	3
0	3
0	3
0	3
0	3
0	3
-2	3
0	3
0	3
0	3
0	3
0	3
-1	3
0	3
0	3
-1	3
0	3
0	3
-1	3
0	3
0	3
-1	3
0	3
0	3
-1	3
0	3
-28	3
0	3
1	3
0	3
5	3
-8	3
0	3
-1	3
0	3
0	3
0	3
1	3
1	3
-1	3
0	3
56	3
0	3
0	3
1	3
0	3
-27	3
0	3
-2	3
0	3
28	3
0	3
-27	3
0	3
0	3
1	3
1	3
-1	3
0	3
0	3
-1	3
0	3
0	3
-1	3
0	3
0	3
-9	3
5	3
0.5	4
-0.5	4
-0.5	4
2.5	4
0.5	4
-0.5	4
-0.5	4
2.5	4
0.5	4
-0.5	4
-0.5	4
2.5	4
1.5	4
-1.5	4
-1.5	4
3.5	4
15.5	4
-15.5	4
-15.5	4
17.5	4
30	4
-30	4
-30	4
32	4
0.5	4
-0.5	4
-0.5	4
14.5	4
14.5	4
-1.5	4
-1.5	4
1.5	4
0.5	4
-0.5	4
-0.5	4
2.5	4
0.5	4
-0.5	4
-0.5	4
2.5	4
0.5	4
-0.5	4
-0.5	4
2.5	4
0.5	4
-0.5	4
-0.5	4
2.5	4
0.5	4
-0.5	4
-0.5	4
2.5	4
0.5	4
-0.5	4
-0.5	4
2.5	4
0.5	4
-0.5	4
-0.5	4
2.5	4
3.5	4
-3.5	4
-3.5	4
5.5	4
0.5	4
-0.5	4
-0.5	4
2.5	4
27.5	4
-1.5	4
-1.5	4
1.5	4
0.5	4
-0.5	4
-0.5	4
8.5	4
0	4
0	4
0	4
4	4
0.5	4
-0.5	4
0.5	4
-1.5	4
0.5	4
-0.5	4
0.5	4
-0.5	4
1	4
-1	4
1	4
-1	4
0.5	4
-0.5	4
0.5	4
-0.5	4
1	4
-2	4
1	4
-1	4
1	4
-1	4
1	4
-1	4
1	4
-1	4
1	4
-8	4
1	4
-1	4
1	4
-1	4
1	4
